id,user_id,document_name,description,pdf_name,pdf_path,status,latitude,longitude,created_at,updated_at,color_id,color_status,is_fake,state,county,attachment_permission
769,1078,Polling Location Issues,Express Vote Machines have wifi enabled at Kloefkorn Elementary. See top “DeviceOnBoard”,65337D64D5FD4316BE8399DC84077966.png,/pdf/65337D64D5FD4316BE8399DC84077966.png,1,40.7446596,-96.5894544,11/8/2022 14:37,8/29/2023 15:12,3,1,0,Nebraska,Lancaster,1
770,9374,Polling Location Issues,I was told the voting machines were not working and they were stacking the ballots. I did not vote because of this and several others walked out too!,C54A38ECC1A041529CEF9424153B3832.,/pdf/C54A38ECC1A041529CEF9424153B3832.,1,43.0014237,-85.5699701,11/8/2022 14:40,8/29/2023 15:12,3,1,0,Michigan,Kent,1
771,8608,Polling Location Issues,Voting machines,98B98110C8E047AA8619373F5C329EB6.,/pdf/98B98110C8E047AA8619373F5C329EB6.,1,33.2917968,-112.4291464,11/8/2022 14:44,8/29/2023 15:10,2,1,0,South Carolina,Horry,1
772,6414,Vote Verification Issues,I wasn’t allowed to vote because my registration wasn’t able to be confirmed. When I got home I checked my info online. I’m verified.   I updated my voter registration a year ago when we moved. When I updated my address I updated my party from independent to republican. I live in a very liberal area - Ohio university Athens Ohio.,541DAA4F82C844E8AF1624EEE8B267AF.png,/pdf/541DAA4F82C844E8AF1624EEE8B267AF.png,1,39.3292396,-82.1012554,11/8/2022 14:49,8/29/2023 4:38,5,1,0,Ohio,Athens,1
773,3482,Polling Location Issues,Machine malfunctions,35302CA153A347ACAA2BC44C31E16F79.png,/pdf/35302CA153A347ACAA2BC44C31E16F79.png,1,33.5125871401397,-111.898564919829,11/8/2022 14:50,8/29/2023 4:37,4,1,0,Arizona,Maricopa,1
774,8620,Polling Location Issues,Prevent #64 at Devonshire school in Skokie Il are using sharpies for paper ballots,056CB24526364BD6961FFD5BF227DDFC.png,/pdf/056CB24526364BD6961FFD5BF227DDFC.png,1,42.0456631,-87.7376446,11/8/2022 14:50,8/29/2023 4:36,3,1,0,Illinois,Cook,1
775,9394,Polling Location Issues,"Wifi, present in building that was not present in parking lot or matched the name of the location  voting was taking place. Also overheard election worker telling two voters that she was unable to cast their ballot as they had been mailed absentee ballots. Both denied receiving the ballots in the mail.",37BE4544F9304CF3AB7DED43DC03E956.png,/pdf/37BE4544F9304CF3AB7DED43DC03E956.png,1,38.163406,-79.059393,11/8/2022 14:50,8/29/2023 4:34,3,1,0,Virginia,Augusta,1
776,9392,Polling Location Issues,Only gave out sharpies . No pens available. Worker handed me a marker I stated I will use my pen.  She looked a little confused (teenager to early 20’s ) I proceeded to fill my ballot on with black pen. The older gentleman next to me used a marker and when he handed in ballot he was questioning it bleeding through the pill worker said you can redo your ballot.,D34A99FA8B5B4BD1A939B04FAD83FB0E.,/pdf/D34A99FA8B5B4BD1A939B04FAD83FB0E.,1,41.7135214,-87.7452382,11/8/2022 14:51,8/29/2023 4:30,3,1,0,Illinois,Cook,1
777,9360,Vote Verification Issues,Driver’s license came up 2x with the name Linda and she already voted and the name  on the driver’s license is Cheri!,4DBB1BC752444581A386D67640A2EB8D.png,/pdf/4DBB1BC752444581A386D67640A2EB8D.png,1,32.7465964556527,-96.4709945395589,11/8/2022 14:53,8/29/2023 4:30,4,1,0,Texas,Kaufman,1
778,9404,Polling Location Issues,Ballots needing to be spoiled are left on the floor unattended.  Printer issues are causing ballot issues and now the only option is for us to vote online which is not trusted.,1F56AD22EF1748BD910EF3183EDC33A3.,/pdf/1F56AD22EF1748BD910EF3183EDC33A3.,1,33.4508926,-112.4046993,11/8/2022 14:54,8/29/2023 4:29,5,1,0,Arizona,Maricopa,1
779,9407,Polling Location Issues,"Luzerne County Dorrance Municipal Bldg has no paper for the printer and are low on paper ballots to use since no paper for the machine   7844 Blue Ridge Trl. Mountain Top, PA 18707",6677123F45DA45D9A588FA6EBA0F521C.,/pdf/6677123F45DA45D9A588FA6EBA0F521C.,1,41.1022043,-76.0069802,11/8/2022 15:00,8/29/2023 4:29,4,1,0,Pennsylvania,Luzerne,1
780,4602,Polling Location Issues,tabulated machines not accepting ballots.  most have to be run through 3 or 4 times.  wife and I have been here for 2 hours and she still hasn't had her ballot accepted.,pdf,/pdf/pdf,1,33.7908434,-111.9696244,11/8/2022 15:06,8/29/2023 4:27,4,1,0,Arizona,Maricopa,1
781,9412,Polling Location Issues,"Dominion machines. Multiple ballots scanned in and receiving notice “unable to read.” We were told they could be dropped in the bin to be taken downtown and counted later. I spoiled my first one and filled out another, finally receiving the notification “ballot cast.” when scanned in. Line of people not trusting the system and planning to stay until the machine scans and casts theirs. We were all Kari Lake voters.",7F9483200E4040938E838417D4CA6028.,/pdf/7F9483200E4040938E838417D4CA6028.,1,33.793176,-111.966293,11/8/2022 15:07,8/29/2023 4:26,5,1,0,Arizona,Maricopa,1
782,7951,Polling Location Issues,ballots are being misread including mine by the tabulator BT0398 AND BT0295 at Happy Trails in surprise AZ.,pdf,/pdf/pdf,1,33.6481394,-112.4339232,11/8/2022 15:07,8/29/2023 4:26,3,1,0,Arizona,Maricopa,1
783,9425,Polling Location Issues,"2 voting machines were ""non functioning"".  I heard a poll worker on the phone stating to someone else that ""I can't get her to answer the phone"".  There were only 2 Maxine's functioning.",E94EBCAF5BD444B9B1251C7E1F55CA15.,/pdf/E94EBCAF5BD444B9B1251C7E1F55CA15.,1,33.6940264,-81.7670529,11/8/2022 15:11,8/29/2023 4:24,4,1,0,South Carolina,Aiken,1
784,9294,Polling Location Issues,"I have never seen this before, and my relatives that have voted so far did not see the same thing on theirs, seems to have only been my location. When I went to check in the stack of empty ballots they made us select from, all of them had a signature in blue ink written across the bottom of every one.  I don’t know if it is to track genuine ballots or if there’s another reason.  Again, doesn’t appear to be something happening at all polling locations, so I am concerned.  I asked and the guy said it was a judge or something, couldn’t hear him very well in there, just said that it had to be on every ballot. I wasn’t able to get pictures because they never let you take your phone out. The name at the bottom of the ballot appeared to be Melodie Mcfarland. I just tried to call the Dallas County Elections Department to ask about it but haven’t been able to get anyone on the phone. Automated answering system hung up on me the first time, sent me to voicemail the second. It was at the Richland College (DCCCD) eCampus location at 675 W Walnut St. Garland, Tx 75040.",F8C66F0916AB4113A90C5AEFEA74A0F4.,/pdf/F8C66F0916AB4113A90C5AEFEA74A0F4.,1,32.9166301,-96.6385087,11/8/2022 15:11,8/29/2023 4:22,3,1,0,Texas,Dallas,1
785,3186,Voter Suppression Issues,this site telling voters to not use ballpoint and use pens provided at poling place. this is counter to previous instruction to use blue ball point. https://kjzz.org/content/1795542/heres-what-kind-pen-use-fill-out-your-maricopa-county-election-ballot,pdf,/pdf/pdf,1,33.3427357,-111.7544133,11/8/2022 15:12,8/29/2023 4:21,3,1,0,Arizona,Maricopa,1
786,8322,Polling Location Issues,"Skidmore College NY. Voters not being asked to state their residence upon arrival to vote.  Inspectors only ask birthdate and allow voting if respondent’s answer matches what they have on file in data base All voter addresses in data base are the same, “0 Skidmore College” Appears to be direct violation of NY State Voting Law Section 8-302.2",8277DE1DAC824FE085F2C28EF8FE2AC7.,/pdf/8277DE1DAC824FE085F2C28EF8FE2AC7.,1,43.096923189206,-73.7851060554385,11/8/2022 15:17,8/29/2023 4:21,4,1,0,New York,Saratoga,1
787,9366,Polling Location Issues,Polling location is handing out Sharpies to mark ballots rather than blue or black ink pens.,BC647B4D657D4650AA1075BBE84435A3.,/pdf/BC647B4D657D4650AA1075BBE84435A3.,1,41.4639922,-72.1556189,11/8/2022 15:18,8/29/2023 4:20,3,1,0,Connecticut,New London,1
788,7884,Polling Location Issues,"I voted at first southern Baptist church 1524 SR-89 Chino Valley, AZ  86323 & reported printer issues already -,this is an extension of that report.  When the printer finally got working again, our first ballot was spoiled then a new ticket & ballot issued- we were told that the ballots were printing at a different printer & there is only 1 printer at our polling place so there is no way to know where those ballots printed.",D73ED7ACEECD44F587968C426713E0E9.,/pdf/D73ED7ACEECD44F587968C426713E0E9.,1,34.8465962,-112.4657797,11/8/2022 15:20,8/29/2023 4:20,5,1,0,Arizona,Yavapai,1
789,9435,Polling Location Issues,Paper ballot not scanned because election worker said scanner was not working. Ballot was put in an “alternate scanner” which was similar to a mailbox where it collected all ballots to be scanned later when scanner was working. I don’t have any confidence that my Republican ballot will be scanned. Is there a way to verify my ballot was counted? I am in Illinois Precinct 33.,BB7B372F5B50428887D6C455BCBDF7B3.,/pdf/BB7B372F5B50428887D6C455BCBDF7B3.,1,41.8681396,-87.7832498,11/8/2022 15:21,8/29/2023 4:20,3,1,0,Illinois,Cook,1
790,9437,Misc.Red Flags,"Voted this morning in Carroll County and asked why my party was identified on the Voter Authority Card. Answer was not really needed for the General election, but is needed for the primary election because there are different ballots. So why was it on there now?",BC61B54C787D4C78A490D1D3ABEB04AE.,/pdf/BC61B54C787D4C78A490D1D3ABEB04AE.,1,39.5715629,-76.9763674,11/8/2022 15:24,8/29/2023 4:19,3,1,0,Maryland,Carroll,1
791,9139,Polling Location Issues,"I’m not sure if this is an issue but think it is because I thought Wi-Fi wasn’t supposed to be on. I read that people should screenshot the available Wi-Fi in the parking lot, again while waiting in line, and again while you’re in the booth. I included another screenshot while inserting my ballot into the scanner.  I’m including pictures of those screenshots here. I wrote on each one so you know where each one was taken. I added 4 pictures but aren’t sure if only one is allowed because it looks like only one is attached.   The address of the polling place is Elks Lodge 326 Farnum Pike Esmond, RI 02917",946630A48E75456D8A3C57C4FEC34201.png,/pdf/946630A48E75456D8A3C57C4FEC34201.png,1,41.9117186,-71.5435966,11/8/2022 15:25,8/29/2023 4:19,3,1,0,Rhode Island,Providence,1
792,6332,Polling Location Issues,My husband and I just voted at Bethlehem Baptist downtown Minneapolis. I took screenshots of available wifi networks in the parking lot and again inside the building and attempted to attach them to this message but the “Choose from your device” wasn’t working. Please email me at bartberg@aol.com if you’d like me to send another way.,3A2F4AC411224B10BF314DF77B04C7E4.png,/pdf/3A2F4AC411224B10BF314DF77B04C7E4.png,1,44.9691667,-93.255,11/8/2022 15:26,8/29/2023 4:18,3,1,0,Minnesota,Hennepin,1
793,9449,Polling Location Issues,"Tabulating machines not working, poll worker fired, machines swapped out and still not tabulating, being told that your votes will be picked up later and machine and hand calculated, just place in mysterious drawe 3. Have ballot in hand but the Maricopa.gov website says my vote has been counted before voting. Have videos and photos but app not allowing me to upload",3D14D63BD3184D55B1903FB6A2BBC275..mp4,/pdf/3D14D63BD3184D55B1903FB6A2BBC275..mp4,1,33.4945304,-111.960779,11/8/2022 15:28,8/29/2023 4:18,5,1,0,Arizona,Maricopa,1
794,9452,Polling Location Issues,Scanner tabulator and  receipt printer not working,9696C0D8210B4A4C9538BFC3733354F1.,/pdf/9696C0D8210B4A4C9538BFC3733354F1.,1,42.0998297,-87.8987527,11/8/2022 15:29,8/29/2023 4:17,4,1,0,Illinois,Cook,1
795,9430,Misc.Red Flags,They are using sharpies at my polling location in precinct 16 44th ward https 3505 N. Southport SHEIL PARK,A5DF3431F7594B73BFAF852AD768BCD8.,/pdf/A5DF3431F7594B73BFAF852AD768BCD8.,1,41.9457056014925,-87.66317602247,11/8/2022 15:30,8/29/2023 4:16,3,1,0,Illinois,Cook,1
796,721,Polling Location Issues,ERIC modem in operation for poll pads.,Tue Nov 08 09_30_41 CST 2022.jpg,/pdf/Tue Nov 08 09_30_41 CST 2022.jpg,1,45.0327482,-92.8199967,11/8/2022 15:31,8/29/2023 4:16,3,1,0,Minnesota,Washington,1
797,8735,Polling Location Issues,At the Fayette school at the polls. There is a woman at the machine that is putting in a folded ballet in between the voter ballots. Every time a voter puts in a ballot into he machine she walks up and puts in another.,pdf,/pdf/pdf,1,44.4074347992988,-70.0391202047467,11/8/2022 15:35,8/29/2023 4:16,3,1,0,Maine,Kennebec,1
798,5434,Polling Location Issues,"I'm a poll worker and am being told by the inspector to enter ""50"" for # of people waiting in line, when they haven't counted",pdf,/pdf/pdf,1,33.2509861,-111.6354235,11/8/2022 15:36,8/29/2023 4:14,2,1,0,Arizona,Maricopa,1
799,5434,Polling Location Issues,The democrat observer was helping voters sign in and continues to talk to voters and workers.,pdf,/pdf/pdf,1,33.2509861,-111.6354235,11/8/2022 15:38,8/29/2023 4:14,2,1,0,Arizona,Maricopa,1
800,9456,Polling Location Issues,saw a guy come into polling station with a backpack at Buckeye AZ city hall and dropped 4 ballots in drop box and poll worker did not say a word to him. this was at about 8 am 11/8. Did not have photo of guy. older male .,pdf,/pdf/pdf,1,33.3709827996205,-112.5839779526,11/8/2022 15:38,8/29/2023 4:14,3,1,0,Arizona,Maricopa,1
801,8403,Polling Location Issues,NO IDENTIFICATION NEEDED TO ENTER AND VERIFY MYSELF  many wifi signals detected in and outside voting booth.  changing every few seconds (some possibly mifi devices) but concerning nontheless  screenshot from within booth,1667922021229.jpg,/pdf/1667922021229.jpg,1,39.8014321,-75.2579265,11/8/2022 15:41,8/29/2023 4:11,2,1,0,New Jersey,Gloucester,1
802,6963,Polling Location Issues,"I voted in person, I filled the ballot with my own pen and the Dominion machine (2 of them) didn’t read my ballot. I filled a new one with the pen they provide, after that the machine took it. They said that are having this issue all morning, so people need to fill new ballots using their pens. They said a technician is going to check the machines. My concern is that people are dropping ballots in a Drop Box and the machines are not going to read them.",6E28D49CEF144A8B9D049C01487033F9.,/pdf/6E28D49CEF144A8B9D049C01487033F9.,1,33.5773044075876,-112.451254203916,11/8/2022 15:43,8/29/2023 4:11,3,1,0,Arizona,Maricopa,1
803,1979,Polling Location Issues,I was in line to vote. They came out and said ALL voting machines are down at this location.  We are not sure if these votes will be counted.,pdf,/pdf/pdf,1,29.748865535896,-95.5611312389374,11/8/2022 15:43,8/29/2023 4:10,4,1,0,Texas,Harris,1
804,9392,Misc.Red Flags,There was no question the safety act on my ballot. Never ask for DL or voter ID card,3AF4B0F9D76B4CD8874983727F99C292.,/pdf/3AF4B0F9D76B4CD8874983727F99C292.,1,41.7135214,-87.7452382,11/8/2022 15:43,8/29/2023 4:10,4,1,0,Illinois,Cook,1
805,6152,Polling Location Issues,I see a wifi connection.,Tue Nov 08 10_46_11 EST 2022.jpg,/pdf/Tue Nov 08 10_46_11 EST 2022.jpg,1,44.8081554,-85.2515482,11/8/2022 15:47,8/29/2023 4:09,3,1,0,Michigan,Kalkaska,1
806,1961,Polling Location Issues,Ballot tabulator not working at 7 AM  Precinct number 2 Calhoun County Michigan,pdf,/pdf/pdf,1,42.2938757,-85.2245308,11/8/2022 15:48,8/29/2023 4:09,4,1,0,Michigan,Calhoun,1
